runtimeMinutes,profitable,release_year,has_us_cert,cert_G_PG,cert_PG-13,cert_R_NC-17,cert_NR,lang_en,lang_fr,lang_hi,lang_other,country_FR,country_GB,country_IN,country_US,country_other,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,genre_Adventure,genre_Fantasy,genre_Animation,genre_Drama,genre_Horror,genre_Action,genre_Comedy,genre_History,genre_Western,genre_Thriller,genre_Crime,genre_Sci-Fi,genre_Mystery,genre_Music,genre_Romance,genre_Family,genre_War,keywords_freq_max,budget_4root,keywords_freq_sum_sqrt,keywords_count_sqrt,production_companies_freq_sum_sqrt,production_companies_freq_max_sqrt,production_companies_count_log
-0.27586206896551724,1,0.4000000000000057,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.16778523489932887,-0.20041781736976136,-0.5432568729581231,-0.5973579848037531,-0.1565449347162588,-0.05962431082057667,-0.32192809488736235
1.5172413793103448,1,0.20000000000001705,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.13422818791946312,-0.6407256888209075,-0.4928961153940979,-0.33313313904221287,-0.27300404985656557,-0.46159098629542233,0.26303440583379395
-0.4827586206896552,0,0.10000000000002274,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0738255033557047,0.5121886671559032,-0.12582808502335943,0.0,0.7631112597443181,0.5902452854112349,0.4854268271702419
0.20689655172413793,0,0.6000000000000227,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7651006711409396,0.02588138400841265,0.6126031529644477,0.45836890322464535,0.19475272581557548,0.29807298457586645,0.26303440583379395
-0.27586206896551724,1,0.9000000000000057,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-0.5435437894252269,-0.3235668700463594,-0.2153165603828081,-0.03656705672767457,0.20748041370096285,-0.736965594166206
0.20689655172413793,0,0.20000000000001705,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.2684563758389262,0.22007978243893608,-0.43488040245666615,0.19466105017012347,0.4600592805655788,0.20748041370096285,0.8479969065549505
0.5517241379310345,0,0.10000000000002274,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.22818791946308717,0.3514468174589396,0.15098964152194116,0.19466105017012347,-0.9320941296030667,-0.9231819725908447,-1.3219280948873624
0.06896551724137931,0,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.34228187919463077,-0.7846718166855144,-0.021374457447631966,0.0,-0.35403388971568844,-0.2703937395026851,0.26303440583379395
1.9655172413793103,1,0.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.1476510067114094,0.6567429505681271,-0.3235668700463594,0.3736703603919092,-0.44845423396059875,-0.4071075610119756,-0.32192809488736235
1.6206896551724137,1,0.9000000000000057,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.44295302013422816,-0.8713044396696138,-1.4070699871624215,-2.039507733308835,-0.3836980347548376,-0.31255449400748914,-0.736965594166206
-0.20689655172413793,0,0.8000000000000114,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7651006711409396,0.24848959461539918,0.6076710988622878,1.6654420532534049,-0.325819435233824,-0.157719918514846,-0.32192809488736235
2.0,1,0.8000000000000114,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.832214765100671,1.0829171270718088,0.8935504718046708,0.7717596693105655,1.0196618763312426,1.1794650380972311,0.0
-0.3448275862068966,0,0.20000000000001705,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.24161073825503357,0.2695284153278356,-0.8340811894016062,-0.45971183619556405,-0.27300404985656557,-0.4071075610119756,-0.32192809488736235
-0.27586206896551724,0,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,-0.046979865771812096,-0.5602958728301602,-0.5432568729581231,-0.7496097847521995,0.01775576934642723,0.23079549314771114,0.26303440583379395
-0.896551724137931,0,0.4000000000000057,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.44295302013422816,-0.582495706322902,-1.4070699871624215,-2.039507733308835,-0.5664967330375806,-0.46159098629542233,-0.32192809488736235
0.27586206896551724,0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.34228187919463077,0.8164751569748516,0.2827097958462844,0.45836890322464535,0.01775576934642723,0.10896685056689351,-0.736965594166206
-0.10344827586206896,1,0.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.13422818791946312,-0.5109356414615643,-0.03218629127367543,0.8447917637013288,0.30770696263625097,0.6421492205550592,-0.32192809488736235
-0.13793103448275862,1,0.8000000000000114,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.832214765100671,-0.09703259835542173,0.595287815686827,0.3736703603919092,0.6719579378896411,0.6421492205550592,-0.32192809488736235
-0.06896551724137931,0,0.5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0805369127516775,0.6844643185362139,0.4294218846263985,-0.7496097847521995,0.9140822264296563,0.8495918482279355,0.6780719051126377
0.2413793103448276,0,0.20000000000001705,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2348993288590604,-0.13230379834538808,-0.5607094419924123,-0.5973579848037531,-0.018100638189351426,-0.12368293201134385,0.26303440583379395
-0.3103448275862069,0,0.30000000000001137,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.3624161073825503,1.4353366479305136,-0.9184234985770382,0.0,1.2614902497898497,1.3263342348286624,0.4854268271702419
-0.06896551724137931,1,0.4000000000000057,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7651006711409396,0.24445189556535332,0.33489363420573676,0.3736703603919092,-0.09440525778300253,-0.1933425405422934,-0.32192809488736235
-0.3103448275862069,0,0.8000000000000114,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.14093959731543623,-0.32212437995968624,-0.1375291694074079,0.3736703603919092,0.34749675837613486,0.44222257845083546,-0.32192809488736235
-0.6551724137931034,0,0.30000000000001137,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.34228187919463077,-0.7876223394372924,0.16687241318798832,0.19466105017012347,-0.9320941296030667,-0.9231819725908447,-0.32192809488736235
0.8620689655172413,0,0.10000000000002274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-0.3758389261744966,-0.510435921832445,-1.0916500350834346,-1.3945587590305173,-0.2481240298807802,-0.05962431082057667,0.0
1.6551724137931034,0,0.9000000000000057,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.03355704697986583,0.034558495258195765,-0.5666074967421031,-1.1274121468458216,-0.3836980347548376,-0.31255449400748914,0.0
0.3793103448275862,1,0.20000000000001705,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.832214765100671,0.5683890355536972,0.641946188555413,0.7717596693105655,0.2941568170729958,0.2760665882784065,-0.32192809488736235
0.2413793103448276,0,0.6000000000000227,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.2885906040268456,1.5906584891807638,-0.7305695567266767,-0.5973579848037531,-0.17839578835790348,-0.157719918514846,-0.32192809488736235
1.2758620689655173,1,0.10000000000002274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.44295302013422816,-0.4328892244453412,-1.4070699871624215,-1.3945587590305173,-0.2481240298807802,-0.31255449400748914,-0.32192809488736235
-0.2413793103448276,0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.11409395973154363,-0.009913921746310927,-0.261092391640791,0.285888863509545,-0.2481240298807802,-0.31255449400748914,0.26303440583379395
1.793103448275862,1,0.8000000000000114,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.832214765100671,1.782400714671138,0.3744245828005023,0.6967790260802048,0.6297386331638595,0.8495918482279355,-0.32192809488736235
0.6206896551724138,0,0.8000000000000114,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7651006711409396,0.28713530067138443,0.9950968009336099,0.19466105017012347,-0.41506133301186154,-0.4071075610119756,-0.736965594166206
0.41379310344827586,0,0.8000000000000114,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.19463087248322147,1.4707171339416028,-0.2567597576788753,-0.33313313904221287,-0.03656705672767457,0.1344558448132036,-0.736965594166206
1.1379310344827587,0,0.4000000000000057,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0805369127516775,0.26782313008999786,0.32917288436683706,-0.10466081047388179,-0.6154774966199021,-0.5234324523010943,-0.736965594166206
-0.3448275862068966,0,0.30000000000001137,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2550335570469799,0.4642199357324869,-0.3281677533231954,-0.2153165603828081,0.05230698717915964,-0.09103698790077436,0.0
-0.9655172413793104,0,0.10000000000002274,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.20134228187919465,-0.6534858773484684,-0.38013702469758254,-0.45971183619556405,-0.9320941296030667,-0.9231819725908447,-0.32192809488736235
