tconst,startYear,runtimeMinutes,budget,revenue,production_companies,original_language,origin_country,top_3_cast,director,keywords,genres,certification_us,release_date
tt0069049,2018,122.0,12000000.0,,"[36547, 7573]",en,['US'],"[{'id': 6593, 'popularity': 1.2742}, {'id': 143081, 'popularity': 0.507}, {'id': 39012, 'popularity': 1.5906}]","[{'id': 40, 'popularity': 2.1497}]","[1228, 8201, 4610, 9755, 11800, 9732, 12396, 14530, 33490, 34079, 235736]",[18],R,2018-11-02
tt0360556,2018,100.0,,,"[7429, 10944, 102334]",en,['US'],"[{'id': 135651, 'popularity': 4.9379}, {'id': 335, 'popularity': 2.8728}, {'id': 568657, 'popularity': 2.8979}]","[{'id': 45730, 'popularity': 0.5361}]","[818, 4565, 5737, 9714, 18082, 244256, 281445, 325844]","[18, 878, 53]",PG-13,2018-05-12
tt0365545,2018,98.0,,,"[2527, 151097]",en,['US'],"[{'id': 5411, 'popularity': 1.2491}, {'id': 195675, 'popularity': 1.6349}, {'id': 8874, 'popularity': 2.1171}]","[{'id': 1088579, 'popularity': 0.3004}]","[9799, 12096, 187056, 189368, 272029]","[35, 10749, 18]",,2018-09-21
tt0420293,2015,122.0,,643557.0,"[2289, 17379, 3898, 26834, 307]",en,['US'],"[{'id': 8289, 'popularity': 2.8504}, {'id': 11665, 'popularity': 2.0312}, {'id': 132157, 'popularity': 2.0954}]","[{'id': 229482, 'popularity': 0.1944}]","[378, 1706, 1228, 9672, 195897, 239390]","[53, 18, 36]",R,2015-07-17
tt0460890,2017,89.0,,2600000.0,"[6831, 715]",en,['US'],"[{'id': 1371041, 'popularity': 2.3217}, {'id': 1229, 'popularity': 3.3919}, {'id': 3967, 'popularity': 6.4806}]","[{'id': 87742, 'popularity': 0.9603}]","[11869, 34094, 168346]",[18],,2017-07-27
tt0462335,2015,119.0,,4289074.0,"[11561, 2395, 6705, 7281, 11667, 290, 11199, 39829]",en,['GB'],"[{'id': 91606, 'popularity': 3.1125}, {'id': 32798, 'popularity': 3.1758}, {'id': 23459, 'popularity': 5.1732}]","[{'id': 137467, 'popularity': 0.8563}]","[212, 818, 213, 1418, 12436, 156640, 163048, 179823, 192311, 210324]",[18],R,2015-11-22
tt0499097,2021,109.0,,,"[433, 102334, 156809, 4, 114732, 82819]",en,"['DE', 'US']","[{'id': 135651, 'popularity': 4.9379}, {'id': 478, 'popularity': 3.2563}, {'id': 529, 'popularity': 2.702}]","[{'id': 932533, 'popularity': 0.3879}]","[818, 11219, 179431]","[28, 53, 10752]",R,2021-04-30
tt0775440,2016,98.0,,1133031.0,"[34380, 5113, 6692, 18950, 78555]",en,['US'],"[{'id': 3036, 'popularity': 2.6032}, {'id': 2231, 'popularity': 7.361}, {'id': 77517, 'popularity': 1.4271}]","[{'id': 20133, 'popularity': 0.3043}]","[236, 822, 818, 1680, 4458, 10339, 9826, 15156, 177317, 188957, 189342, 201864, 211659, 248519, 249530, 321464]","[27, 878, 53]",R,2016-07-06
tt0787524,2015,108.0,,11472454.0,"[4135, 6455, 50079, 80468, 80469, 166595]",en,"['US', 'GB']","[{'id': 76788, 'popularity': 1.6504}, {'id': 16940, 'popularity': 3.8774}, {'id': 13014, 'popularity': 2.8488}]","[{'id': 1496011, 'popularity': 0.2021}]","[818, 392, 6009, 2303, 2461, 5565, 9672, 6165, 210184, 239811, 240139, 280999, 281176]","[18, 36]",PG-13,2016-04-08
tt0790770,2015,100.0,,3460466.0,"[38284, 3314, 13923, 72749]",en,['US'],"[{'id': 1896, 'popularity': 3.0216}, {'id': 3061, 'popularity': 4.8452}, {'id': 929826, 'popularity': 0.8343}]","[{'id': 1896, 'popularity': 3.0216}]","[1416, 5565, 6165, 222603]","[18, 10402, 36]",R,2016-01-22
tt0800175,2025,110.0,,271461.0,"[1020, 11761, 270079, 48738]",en,['US'],"[{'id': 1464589, 'popularity': 1.4032}, {'id': 118616, 'popularity': 1.266}, {'id': 1715541, 'popularity': 0.4878}]","[{'id': 69593, 'popularity': 0.586}]","[1299, 1400, 9990, 2011, 6556, 9717, 211227, 229607, 234213, 309974]","[12, 28, 14, 18]",R,2025-07-31
tt0800325,2019,107.0,,,"[115114, 8518, 134436]",en,['US'],"[{'id': 1276759, 'popularity': 1.0019}, {'id': 230680, 'popularity': 1.1092}, {'id': 234548, 'popularity': 1.0618}]","[{'id': 56578, 'popularity': 0.4324}]","[1803, 208289, 256448, 288345]","[18, 10402, 35]",R,2019-03-22
tt0805647,2020,106.0,,29303571.0,"[11395, 174, 11627, 7470, 214904]",en,['US'],"[{'id': 1813, 'popularity': 13.0444}, {'id': 6944, 'popularity': 3.1488}, {'id': 2283, 'popularity': 4.1984}]","[{'id': 24, 'popularity': 2.0356}]","[612, 616, 818, 2075, 2161, 4375, 9844, 13014, 15101, 208992, 211768, 267848, 275266]","[35, 14, 10751, 27]",PG,2020-10-26
tt0837156,2016,90.0,,,"[10105, 64451]",en,['US'],"[{'id': 5129, 'popularity': 1.4897}, {'id': 20580, 'popularity': 2.2991}, {'id': 1592668, 'popularity': 0.3074}]","[{'id': 1216197, 'popularity': 0.4185}]",[],"[12, 35, 10751]",PG,2016-03-17
tt0920462,2020,97.0,,106045.0,"[136892, 79500, 39530]",en,['US'],"[{'id': 109513, 'popularity': 8.3406}, {'id': 1082509, 'popularity': 1.5263}, {'id': 23229, 'popularity': 2.1205}]","[{'id': 85859, 'popularity': 0.2028}]","[818, 12369]",[18],R,2020-09-18
tt0972544,2018,101.0,,,"[54280, 112113, 150234, 149897]",en,['US'],"[{'id': 61363, 'popularity': 1.4065}, {'id': 41421, 'popularity': 4.3243}, {'id': 61186, 'popularity': 1.2439}]","[{'id': 61363, 'popularity': 1.4065}]","[380, 818, 2299, 6625, 9826, 15378, 249708]","[80, 18, 53]",,2019-11-15
tt0995868,2016,107.0,,27312.0,"[7491, 23, 73670, 242329, 112061]",en,['US'],"[{'id': 1281385, 'popularity': 0.1526}, {'id': 1281386, 'popularity': 0.5378}, {'id': 5659, 'popularity': 0.801}]","[{'id': 550045, 'popularity': 0.1714}, {'id': 550046, 'popularity': 0.5578}]","[6075, 5565, 13042, 264118, 281585]",[18],PG,2016-05-06
tt10006006,2019,84.0,,,[2090],en,['US'],"[{'id': 53485, 'popularity': 1.9493}, {'id': 1173231, 'popularity': 0.4064}, {'id': 2506, 'popularity': 2.1196}]","[{'id': 79656, 'popularity': 0.3864}]",[207317],"[10749, 10751, 10770]",,2019-12-05
tt10015244,2022,97.0,,,"[102777, 110012, 187399]",en,['US'],"[{'id': 138860, 'popularity': 0.5832}, {'id': 119887, 'popularity': 0.3738}, {'id': 2148352, 'popularity': 0.1937}]","[{'id': 1772413, 'popularity': 0.3191}]","[10714, 12339, 14895]","[27, 9648, 53]",,2022-10-04
tt10023022,2021,94.0,,,[163065],en,['US'],"[{'id': 3490, 'popularity': 3.35}, {'id': 1377670, 'popularity': 1.1111}, {'id': 1783255, 'popularity': 0.495}]","[{'id': 87494, 'popularity': 0.4266}]","[242, 5179, 3149, 8303, 11494, 9748, 57990, 163949, 207317, 253417, 356406, 368930, 373469, 373470, 373471]","[80, 28, 18]",,2022-01-28
tt10023024,2020,142.0,,,"[86699, 84618, 7294, 115477]",hi,['IN'],"[{'id': 1846859, 'popularity': 0.8736}, {'id': 1848952, 'popularity': 1.3871}, {'id': 6519, 'popularity': 0.916}]","[{'id': 71276, 'popularity': 0.5407}]",[],"[10749, 18]",,2020-02-14
tt10023286,2021,108.0,,,"[41077, 93105]",en,['US'],"[{'id': 28633, 'popularity': 2.4355}, {'id': 1232500, 'popularity': 0.5183}, {'id': 440414, 'popularity': 1.3235}]","[{'id': 1470487, 'popularity': 0.1232}]","[242, 65, 4543, 10181, 9848, 18035, 168346, 190491, 276605, 286239]",[18],R,2021-11-24
tt10037014,2021,109.0,,24565.0,"[117837, 65606, 5357, 147008, 147009, 6626]",en,['US'],"[{'id': 1597855, 'popularity': 1.6371}, {'id': 969140, 'popularity': 0.7783}, {'id': 1317693, 'popularity': 0.467}]","[{'id': 1448492, 'popularity': 0.5768}]","[1930, 10226, 13073, 41329, 227655]","[53, 27, 18]",PG-13,2021-02-12
tt10060094,2019,92.0,,,"[2090, 64216]",en,['US'],"[{'id': 67599, 'popularity': 1.8494}, {'id': 1711290, 'popularity': 0.5203}, {'id': 59192, 'popularity': 3.9291}]","[{'id': 1224778, 'popularity': 0.3134}]","[4379, 10466, 14882, 207317]","[35, 10749]",,2019-11-21
tt10062556,2021,113.0,,,"[3522, 27621, 128365]",hi,['IN'],"[{'id': 42803, 'popularity': 2.291}, {'id': 130958, 'popularity': 0.8003}, {'id': 85881, 'popularity': 1.5683}]","[{'id': 2272936, 'popularity': 0.0214}]","[158264, 230926, 273967]","[10752, 36, 28, 18]",,2021-08-13
tt10068916,2020,113.0,,4971635.0,"[16738, 2073, 12452, 17981, 648, 165053, 165054, 157001, 181190]",ja,['JP'],"[{'id': 1647636, 'popularity': 1.7153}, {'id': 1250465, 'popularity': 2.2569}, {'id': 1647448, 'popularity': 1.3795}]","[{'id': 230411, 'popularity': 0.7576}]","[516, 4978, 1353, 10292, 4759, 9663, 10349, 10864, 13141, 14544, 14707, 155587, 157512, 175428, 177895, 189092, 195668, 210024]","[16, 12, 14, 9648]",R,2020-01-17
tt10081762,2020,78.0,,98157.0,"[19037, 120975, 16498, 2801, 12477, 2999]",sv,['SE'],"[{'id': 106657, 'popularity': 0.6233}, {'id': 1107976, 'popularity': 0.256}, {'id': 1938183, 'popularity': 0.0387}]","[{'id': 1349785, 'popularity': 0.2203}]","[269, 2803, 1191, 10503, 15162, 34268, 159803, 200918, 202371, 207317, 208327, 220815, 227205, 232076, 241738, 303942, 309974, 324713, 325761, 325762, 325763, 325764, 325765, 325769, 325772, 325773, 325775, 325776, 325806, 325807, 325809, 325812, 325851, 325853, 325854, 325856]","[18, 53]",,2020-02-14
tt10083174,2021,92.0,,,[111017],en,['US'],"[{'id': 8183, 'popularity': 2.0887}, {'id': 55779, 'popularity': 3.8315}, {'id': 115433, 'popularity': 0.2539}]","[{'id': 1906059, 'popularity': 0.1794}]",[9720],"[27, 878]",,2021-02-26
tt10083640,2021,129.0,,,"[3081, 114781]",hi,['IN'],"[{'id': 35747, 'popularity': 1.5542}, {'id': 1034470, 'popularity': 0.6084}, {'id': 1115720, 'popularity': 0.9858}]","[{'id': 545493, 'popularity': 0.1514}]",[],"[12, 27, 35]",,2021-09-10
tt10095582,2021,105.0,,176248.0,"[93105, 41077]",en,['US'],"[{'id': 5292, 'popularity': 7.6397}, {'id': 3910, 'popularity': 2.8837}, {'id': 178634, 'popularity': 1.4616}]","[{'id': 1223, 'popularity': 1.7156}]","[616, 1157, 388, 3734, 10202, 10181, 12999, 165725, 299608]",[18],R,2021-12-05
tt10096842,2021,92.0,,,[41077],en,['US'],"[{'id': 1325716, 'popularity': 0.9324}, {'id': 15009, 'popularity': 2.8319}, {'id': 517, 'popularity': 6.1936}]","[{'id': 1216197, 'popularity': 0.4185}]",[3725],"[27, 9648, 53]",R,2021-06-18
tt10101702,2021,90.0,,4100000.0,"[65013, 8147]",en,"['CA', 'IE', 'US']","[{'id': 67599, 'popularity': 1.8494}, {'id': 1443708, 'popularity': 1.6569}, {'id': 11006, 'popularity': 4.976}]","[{'id': 1116780, 'popularity': 0.2238}, {'id': 1905012, 'popularity': 0.1393}]","[3987, 5734, 163227, 267848]","[16, 10751, 14, 35, 12]",PG,2021-09-22
tt10110614,2020,91.0,,,"[15113, 51112, 34679, 185502]",el,['GR'],"[{'id': 134790, 'popularity': 0.2336}, {'id': 1384953, 'popularity': 0.0694}, {'id': 122422, 'popularity': 0.2676}]","[{'id': 1548889, 'popularity': 0.2594}]","[11469, 10937]","[18, 35]",,2021-05-26
tt10121392,2021,106.0,,,"[2527, 87017]",en,['US'],"[{'id': 55536, 'popularity': 2.1066}, {'id': 6944, 'popularity': 3.1488}, {'id': 23532, 'popularity': 5.4358}]","[{'id': 170820, 'popularity': 0.6358}]","[9715, 9755, 278855, 278856]","[35, 28, 878]",PG-13,2021-04-09
tt10123970,2020,127.0,,,[],en,['GB'],"[{'id': 2445122, 'popularity': 0.238}, {'id': 1000873, 'popularity': 0.2383}, {'id': 3018593, 'popularity': 0.145}]","[{'id': 2445122, 'popularity': 0.238}]",[],[18],,2020-05-22
tt10126434,2020,104.0,,,"[109829, 106497, 141162]",en,['US'],"[{'id': 133451, 'popularity': 3.7066}, {'id': 1448874, 'popularity': 0.5438}, {'id': 1631358, 'popularity': 0.469}]","[{'id': 1448874, 'popularity': 0.5438}]","[2150, 3330, 3623, 13028, 14755, 14964, 47020, 255994]","[27, 35]",NR,2020-01-24
tt10127684,2020,116.0,,,[9],fr,['FR'],"[{'id': 84433, 'popularity': 1.9207}, {'id': 37919, 'popularity': 0.3802}, {'id': 1407184, 'popularity': 0.3658}]","[{'id': 52342, 'popularity': 0.7073}]",[],"[80, 53, 28, 18]",PG-13,2020-10-30
tt10127708,2020,101.0,,,"[2875, 113812, 22072, 103476, 2674]",es,['ES'],"[{'id': 1354964, 'popularity': 0.2839}, {'id': 566544, 'popularity': 1.0561}, {'id': 15598, 'popularity': 0.713}]","[{'id': 114464, 'popularity': 0.2542}, {'id': 69875, 'popularity': 0.3819}]","[514, 1706, 2652, 12377]","[35, 27, 10752]",R,2020-10-08
tt10131024,2022,89.0,,304106.0,"[148930, 6626, 120143]",en,['US'],"[{'id': 1008554, 'popularity': 0.5269}, {'id': 22461, 'popularity': 1.2255}, {'id': 1481235, 'popularity': 0.178}]","[{'id': 40256, 'popularity': 0.6303}]","[2803, 173971, 202371, 225219, 309974, 325761, 325762, 325823, 325847, 325851, 325854]","[53, 27, 18]",R,2022-03-24
tt10145122,2019,120.0,,,[47],de,['DE'],"[{'id': 7805, 'popularity': 0.5783}, {'id': 17068, 'popularity': 0.4493}, {'id': 912632, 'popularity': 0.8673}]","[{'id': 1238965, 'popularity': 0.3679}]",[],"[35, 18]",,2019-10-31
tt10147546,2019,137.0,,,[21435],en,['US'],"[{'id': 14386, 'popularity': 1.1397}, {'id': 84932, 'popularity': 1.173}, {'id': 93527, 'popularity': 0.8853}]","[{'id': 14386, 'popularity': 1.1397}]","[1346, 637, 6412, 10229, 12990, 193537, 251246, 261264, 319319, 325772, 325779, 325813]","[99, 10402, 10770]",R,2019-04-16
tt10152736,2021,153.0,,,"[107983, 112333, 172528, 120204, 86347]",ta,['IN'],"[{'id': 85470, 'popularity': 0.5077}, {'id': 560056, 'popularity': 0.5631}, {'id': 130111, 'popularity': 1.0752}]","[{'id': 238340, 'popularity': 0.1682}]","[6083, 5565]",[18],,2021-09-10
tt10155932,2021,112.0,,42494.0,"[5505, 5]",en,['US'],"[{'id': 1911673, 'popularity': 1.6931}, {'id': 1425934, 'popularity': 6.2405}, {'id': 19394, 'popularity': 1.6586}]","[{'id': 208664, 'popularity': 0.9664}]","[4344, 173003, 187056, 208705, 233636, 267461, 284950, 286529, 323091, 323305]","[14, 10749, 35]",PG,2021-09-03
tt1016150,2022,148.0,20000000.0,,"[36616, 223150]",de,['DE'],"[{'id': 3631223, 'popularity': 0.9306}, {'id': 1111158, 'popularity': 0.7662}, {'id': 1820948, 'popularity': 0.3169}]","[{'id': 221522, 'popularity': 0.8909}]","[818, 2504, 11117, 14643, 15060, 191004, 200234, 210184, 230333, 230915, 309974, 323809, 325774]","[10752, 18]",R,2022-10-07
tt10161886,2020,130.0,,187432.0,"[108173, 230379]",en,['US'],"[{'id': 5064, 'popularity': 4.9541}, {'id': 55466, 'popularity': 1.4981}, {'id': 2227, 'popularity': 5.9921}]","[{'id': 52779, 'popularity': 2.045}]","[4344, 6733, 10181, 9840, 10266, 11001, 156043, 158718, 163037, 188237, 208982, 258533, 305161]","[10749, 35]",PG-13,2020-12-02
tt10172266,2023,118.0,20000000.0,,"[20580, 27711]",en,['US'],"[{'id': 2648891, 'popularity': 0.7295}, {'id': 1425934, 'popularity': 6.2405}, {'id': 139, 'popularity': 4.4502}]","[{'id': 3394148, 'popularity': 0.1599}]","[818, 6078, 3071, 4833, 9920, 158718, 258533, 265777, 282986, 289844]","[35, 10749]",R,2023-07-27
tt10183816,2020,96.0,,,"[123789, 3958]",en,['US'],"[{'id': 1721740, 'popularity': 2.8897}, {'id': 198847, 'popularity': 2.5292}, {'id': 78324, 'popularity': 2.5138}]","[{'id': 225586, 'popularity': 0.411}]","[428, 10911, 155209]",[53],,2020-04-30
tt10187208,2021,106.0,,3700000.0,"[113521, 2376]",en,['GB'],"[{'id': 2209728, 'popularity': 0.2271}, {'id': 91520, 'popularity': 2.1477}, {'id': 39189, 'popularity': 1.6088}]","[{'id': 57193, 'popularity': 0.4776}]","[603, 65, 1991, 2161, 10385, 10794, 11173, 160500, 163080, 168472, 179583, 207317, 242214, 267848, 325849]","[10751, 12, 14]",PG,2021-11-24
tt10187680,2020,134.0,,,"[111547, 92419]",ml,['IN'],"[{'id': 1263974, 'popularity': 0.9424}, {'id': 85521, 'popularity': 0.4027}, {'id': 1591960, 'popularity': 0.3351}]","[{'id': 2549546, 'popularity': 0.0777}, {'id': 1344637, 'popularity': 0.076}]",[210662],"[80, 53]",,2020-02-28
tt10189300,2019,110.0,,,"[160051, 98750]",dz,"['BT', 'CN']","[{'id': 3008716, 'popularity': 0.0578}, {'id': 3008717, 'popularity': 0.0505}, {'id': 3008718, 'popularity': 0.0676}]","[{'id': 2399109, 'popularity': 0.1655}]","[548, 486, 10508, 11004, 33499, 220235, 255834, 366711]",[18],PG-13,2019-11-16
tt10189514,2020,153.0,,,"[55821, 22486]",ta,['IN'],"[{'id': 85720, 'popularity': 1.5142}, {'id': 1620957, 'popularity': 0.5824}, {'id': 85033, 'popularity': 0.7489}]","[{'id': 1504437, 'popularity': 0.2506}]","[325840, 347000]","[18, 28]",,2020-11-12
tt10192406,2022,94.0,,,"[117188, 93105, 41077, 142269]",en,['US'],"[{'id': 72129, 'popularity': 5.4298}, {'id': 226366, 'popularity': 2.4339}, {'id': 58643, 'popularity': 1.3037}]","[{'id': 2289991, 'popularity': 0.1149}]","[447, 2411, 8181, 13063, 159103, 159909, 164246, 178895, 187056, 192090, 197582, 200234, 208327, 212737, 240315, 240422, 276605, 309029, 325773, 325842, 325851]",[18],R,2022-10-28
tt10192566,2020,92.0,,,"[141537, 3312]",en,['US'],"[{'id': 53280, 'popularity': 2.4923}, {'id': 1740219, 'popularity': 0.2958}, {'id': 55636, 'popularity': 2.7889}]","[{'id': 63423, 'popularity': 0.5968}]","[4278, 12377, 188973, 315058, 316362]","[27, 53, 18]",R,2020-10-23
tt10192704,2021,86.0,,,[152376],en,['US'],"[{'id': 2914227, 'popularity': 0.1999}, {'id': 1443426, 'popularity': 0.3336}, {'id': 1719587, 'popularity': 2.16}]","[{'id': 2999534, 'popularity': 0.0382}]",[],"[18, 9648, 53]",,2021-04-09
tt10196464,2019,115.0,,,"[115477, 68466]",hi,['IN'],"[{'id': 6497, 'popularity': 1.0437}, {'id': 1021524, 'popularity': 0.6166}, {'id': 85666, 'popularity': 0.64}]","[{'id': 1276863, 'popularity': 0.2926}]","[3371, 12279, 34079, 155294, 205734]","[18, 10751, 35]",,2021-01-01
tt10199586,2019,106.0,1600000.0,,"[36496, 16887, 49473, 94, 122329]",fr,['FR'],"[{'id': 2313234, 'popularity': 0.1988}, {'id': 2313239, 'popularity': 0.1357}, {'id': 2295997, 'popularity': 0.0626}]","[{'id': 136168, 'popularity': 0.1859}]","[697, 1625, 6152, 6544, 188326, 204242, 260856]","[18, 10749, 14]",PG-13,2019-10-02
tt10199640,2019,130.0,,,"[5630, 127483]",ru,['RU'],"[{'id': 2299889, 'popularity': 0.2032}, {'id': 2299890, 'popularity': 0.112}, {'id': 120236, 'popularity': 0.2251}]","[{'id': 1705624, 'popularity': 0.155}]","[447, 160224, 287948]","[18, 10752]",NR,2019-06-20
tt10199914,2020,121.0,,,[19328],en,['US'],"[{'id': 5374, 'popularity': 2.5822}, {'id': 17306, 'popularity': 2.5249}, {'id': 66743, 'popularity': 3.1549}]","[{'id': 171000, 'popularity': 0.2847}]","[158718, 245045, 258533]",[18],R,2020-09-30
tt10214826,2019,148.0,,,[119924],te,['IN'],"[{'id': 2192356, 'popularity': 0.3401}, {'id': 2325205, 'popularity': 0.4592}, {'id': 3313269, 'popularity': 0.1384}]","[{'id': 2344374, 'popularity': 0.1538}]",[176799],"[80, 35, 9648]",,2019-06-21
tt10228134,2021,91.0,,238524.0,"[1020, 20580, 48738, 60621, 140229, 74795, 157863, 342]",en,['US'],"[{'id': 3967, 'popularity': 6.4806}, {'id': 2283, 'popularity': 4.1984}, {'id': 21127, 'popularity': 2.8899}]","[{'id': 264113, 'popularity': 0.1421}]","[1849, 10123, 9730, 11322, 13116, 171119, 179431, 187056, 199263, 215292, 252204]","[28, 53, 80]",R,2021-07-15
tt10228168,2019,108.0,,,"[11561, 5372, 166077, 3031, 3033, 9221, 11725, 60197, 11848, 107148]",ja,"['JP', 'GB']","[{'id': 1087773, 'popularity': 1.59}, {'id': 58604, 'popularity': 1.234}, {'id': 1018944, 'popularity': 2.5031}]","[{'id': 17282, 'popularity': 1.9075}]","[10685, 1794, 2792, 6564, 12369, 15011, 157303, 189150, 267608, 310811]","[80, 28, 35]",R,2019-05-31
tt10229558,2020,95.0,,736153.0,"[20791, 49724, 136104, 124975]",en,['US'],"[{'id': 164094, 'popularity': 2.036}, {'id': 71889, 'popularity': 0.5237}, {'id': 3982, 'popularity': 3.3171}]","[{'id': 66074, 'popularity': 0.3984}]","[236, 1556, 10224, 9712, 9872, 10093, 178848, 206051, 230999, 240485, 251619]",[27],NR,2020-04-16
tt10230404,2020,144.0,,,"[100972, 98390, 114917]",hi,['IN'],"[{'id': 1974970, 'popularity': 2.0519}, {'id': 125726, 'popularity': 0.2369}, {'id': 1551045, 'popularity': 0.7566}]","[{'id': 85670, 'popularity': 1.0226}, {'id': 80386, 'popularity': 0.4743}, {'id': 116143, 'popularity': 0.3816}, {'id': 35736, 'popularity': 2.184}]","[9706, 250593]",[27],NR,2020-01-01
tt10230414,2020,114.0,,,"[140178, 140179]",hi,['IN'],"[{'id': 85047, 'popularity': 0.7027}, {'id': 130111, 'popularity': 0.9782}, {'id': 2780006, 'popularity': 0.079}]","[{'id': 225149, 'popularity': 0.2621}]","[818, 303239]","[18, 35]",,2020-10-02
tt10230422,2020,98.0,,,[2343],hi,['IN'],"[{'id': 77235, 'popularity': 1.1238}, {'id': 1238203, 'popularity': 0.2497}, {'id': 1047716, 'popularity': 0.1731}]","[{'id': 1143470, 'popularity': 0.2221}]",[818],"[28, 80, 18]",,2020-08-21
tt10230426,2020,106.0,,,[134873],hi,['IN'],"[{'id': 95505, 'popularity': 0.8568}, {'id': 35782, 'popularity': 1.2191}, {'id': 1255557, 'popularity': 0.5961}]","[{'id': 9897, 'popularity': 0.3856}]","[9826, 10714, 227428]",[53],,2020-05-01
tt10230994,2021,110.0,,,"[46344, 64061, 30666, 159107, 155990]",it,['IT'],"[{'id': 1117313, 'popularity': 1.9021}, {'id': 1080195, 'popularity': 1.346}, {'id': 1275641, 'popularity': 0.254}]","[{'id': 1318470, 'popularity': 0.2836}]","[1200, 5159, 10410, 13063, 15249, 181635, 227911]","[80, 28, 53, 9648]",R,2021-08-04
tt10233718,2022,110.0,,,"[185924, 89922, 85334]",hi,['IN'],"[{'id': 85879, 'popularity': 0.7153}, {'id': 583509, 'popularity': 0.449}, {'id': 140763, 'popularity': 0.4746}]","[{'id': 1810696, 'popularity': 0.079}, {'id': 1203526, 'popularity': 0.0605}]",[],"[80, 53]",,2022-12-09
tt10236164,2024,123.0,,470300.0,"[51112, 327, 129370, 2801, 95149, 167232]",da,['DK'],"[{'id': 1141086, 'popularity': 0.4175}, {'id': 4460, 'popularity': 1.5093}, {'id': 1458362, 'popularity': 0.2417}]","[{'id': 130690, 'popularity': 0.1848}]","[9672, 10714, 11007, 12999, 311315, 325841]","[18, 36]",,2024-09-06
tt10242388,2022,95.0,,5950199.0,"[6626, 137004, 103331, 206331]",en,['US'],"[{'id': 17276, 'popularity': 4.6211}, {'id': 59817, 'popularity': 2.0217}, {'id': 62649, 'popularity': 1.2028}]","[{'id': 80978, 'popularity': 1.0332}]","[1157, 1420, 5824, 5774, 11459, 14601, 15271, 15460, 15484, 33553, 158927, 196058, 266013, 291004]","[28, 53]",R,2022-05-12
tt10243672,2024,115.0,,,"[1508, 7396]",en,['GB'],"[{'id': 2440, 'popularity': 4.2674}, {'id': 1205278, 'popularity': 3.2515}, {'id': 1356758, 'popularity': 1.8185}]","[{'id': 1255294, 'popularity': 0.2922}]","[1228, 9672, 11829, 15060, 15126, 191446, 194451, 208992, 228649, 319319, 342467]",[18],PG-13,2024-11-15
tt10243678,2019,100.0,,,[118263],hi,['IN'],"[{'id': 1955922, 'popularity': 0.5553}, {'id': 79003, 'popularity': 0.5124}, {'id': 6500, 'popularity': 0.8613}]","[{'id': 1834634, 'popularity': 0.1463}]","[11615, 162842]","[35, 18]",,2019-05-31
tt10243992,2020,120.0,,,"[20580, 6831, 147257, 147258]",en,['US'],"[{'id': 993774, 'popularity': 2.9937}, {'id': 187946, 'popularity': 0.812}, {'id': 1346536, 'popularity': 0.6561}]","[{'id': 1421414, 'popularity': 0.3101}]","[1009, 1228, 9727, 9826, 10562, 13063, 155490, 161231, 211980]","[80, 18]",R,2020-10-15
tt10245072,2024,114.0,,851156.0,"[12, 76907, 829, 2428]",en,['US'],"[{'id': 1700685, 'popularity': 3.7598}, {'id': 1376883, 'popularity': 0.7502}, {'id': 2547617, 'popularity': 0.2728}]","[{'id': 1338249, 'popularity': 0.6593}]","[818, 3133, 9714, 10093, 160292, 186849, 256183, 270813, 315058]",[27],R,2024-10-03
tt10262380,2020,88.0,3000000.0,,"[84381, 100640, 1898, 11667, 152996, 98126, 136751, 205539]",en,"['IE', 'US', 'GB']","[{'id': 1796798, 'popularity': 0.538}, {'id': 1649097, 'popularity': 0.238}, {'id': 1723014, 'popularity': 0.4683}]","[{'id': 1728033, 'popularity': 0.079}]",[3133],"[27, 35]",NR,2021-08-06
tt10262648,2021,107.0,2412000.0,,"[84882, 318, 23983, 101048, 4349]",fi,['FI'],"[{'id': 2420419, 'popularity': 0.2184}, {'id': 1266686, 'popularity': 1.6154}, {'id': 543366, 'popularity': 1.1536}]","[{'id': 1364534, 'popularity': 0.1218}]","[818, 2568, 3373, 10428, 165301, 167043, 167982, 210608, 237438, 247160, 260005]",[18],R,2021-10-29
tt10263320,2019,99.0,,,[],tr,['TR'],"[{'id': 1950322, 'popularity': 0.092}, {'id': 1481979, 'popularity': 0.1049}, {'id': 106620, 'popularity': 0.3219}]","[{'id': 1789118, 'popularity': 0.0699}]",[],[35],,2019-05-31
tt10265034,2021,89.0,,2375190.0,"[188, 65359, 88582, 12467]",en,['US'],"[{'id': 32, 'popularity': 3.9037}, {'id': 76961, 'popularity': 1.8215}, {'id': 2960047, 'popularity': 0.2873}]","[{'id': 32, 'popularity': 3.9037}]","[1016, 1442, 1495, 1262, 4010, 7946, 10468, 33688, 33772, 160234, 171040, 190742]",[18],PG-13,2021-02-12
tt10268488,2022,126.0,2800000.0,,[82819],en,['US'],"[{'id': 29222, 'popularity': 3.9958}, {'id': 934, 'popularity': 4.3314}, {'id': 1562074, 'popularity': 0.7525}]","[{'id': 7396, 'popularity': 1.0892}]","[2957, 818, 5299, 4552, 9672, 179430, 208992]","[18, 35, 10752]",R,2022-09-23
